"","V1"
"168",1.38692796865222
"169",1.36443887660217
"170",1.38716329877599
"171",1.35248969245797
"172",1.2714969549545
"173",1.2865471551543
"174",1.43201700414093
"175",1.28954533484146
"176",1.37164813779888
"177",1.35049126803456
"178",1.31245799992714
"179",1.26799340967334
"180",1.32819945218274
"181",1.31220065527931
"182",1.32293759637197
"183",1.30781911958673
"184",1.33350162184896
"185",1.34389672568614
"186",1.34386297248174
"187",1.31678448109303
"188",1.30235646625552
"189",1.29284404975028
"190",1.3006486314748
"191",1.36414205653892
"192",1.34534299248461
"193",1.35685245360509
"194",1.35624940272456
"195",1.42664249894265
"196",1.35611775396835
"197",1.34559846007285
"198",1.33187387230954
"199",1.31249791416511
"200",1.32283690013386
"201",1.36531158976845
"202",1.32310887506676
"203",1.3786056281315
"204",1.33868941919165
"205",1.32831025194367
"206",1.30750562571986
"207",1.37704784499763
"208",1.32887787828087
"209",1.30281708485309
"210",1.43626569837991
"211",1.29460911940188
"212",1.30851517640994
"213",1.33163454732939
"214",1.33237030749923
"215",1.3876595269683
"216",1.30771600355791
"217",1.35245643337349
"218",1.30353830863644
"219",1.40123858000022
"220",1.3913057621455
"221",1.31387125375512
"222",1.34840516174165
"223",1.47237252638515
"224",1.32296656023093
"225",1.3386357184485
"226",1.27729463353884
"227",1.3440691697973
"228",1.3117743847343
"229",1.33454393110902
"230",1.28621902782272
"231",1.30402856341568
"232",1.38233640224243
"233",1.38263324983378
"234",1.37517315058793
"235",1.37670350735782
"236",1.21346486018234
"237",1.39897740276405
"238",1.30183253610057
"239",1.31660806865535
"240",1.29127179973057
"241",1.35653703076759
"242",1.25935902980943
"243",1.45100327627141
"244",1.27910998577213
"245",1.37211452568411
"246",1.3220729745764
"247",1.31835291050494
"248",1.38117797778231
"249",1.34875390641037
"250",1.26861557723827
"251",1.36931260488233
"252",1.34037343025898
"253",1.34568555681387
"254",1.40039910085442
"255",1.39922632673097
"256",1.37259967300165
"257",1.38521937411653
"258",1.34625209814553
"259",1.25257188909582
"260",1.26978025635501
"261",1.33197621805774
"262",1.337839338475
"263",1.41816155015188
"264",1.3231998846973
"265",1.41187015264417
"266",1.33136491069903
"267",1.28420260793791
"268",1.29026498452961
"269",1.31112020420323
"270",1.2838621293736
"271",1.24374200565743
"272",1.3215521919752
"273",1.30957548530828
"274",1.33099888676117
"275",1.30862762762615
"276",1.36975407176673
"277",1.36254530746347
"278",1.26828200606511
"279",1.33220121322285
"280",1.33156310713014
"281",1.33088512469465
"282",1.4895659589775
"283",1.3278602826759
"284",1.33727213025653
"285",1.36798827731403
"286",1.36652693214557
"287",1.32356516797623
"288",1.33970113897876
"289",1.29207362412636
"290",1.36979212232351
"291",1.33617831250858
"292",1.24865174122574
"293",1.23800779694517
"294",1.32650676745569
"295",1.29670900773108
"296",1.37910847111548
"297",1.40409408814165
"298",1.37817475296242
"299",1.40289088229796
"300",1.27595698481047
"301",1.35724935591277
"302",1.35386717215359
"303",1.30371588278634
"304",1.25561639686442
"305",1.39512406874724
"306",1.37277449833289
"307",1.27796408183745
"308",1.42173283575539
"309",1.27221120919789
"310",1.38111865414868
"311",1.35895497889053
"312",1.31509378870469
"313",1.36896660213968
"314",1.36625999305454
"315",1.28851469787576
"316",1.34089452492482
"317",1.34430226216144
"318",1.27603147605357
"319",1.29105536755772
"320",1.28706716151951
"321",1.32120583644572
"322",1.42638244338302
"323",1.25921781256556
"324",1.36138705461759
"325",1.30395716260952
"326",1.27806036951116
"327",1.27780905546827
"328",1.37648924963385
"329",1.36269946623804
"330",1.36407811871197
"331",1.31569662342846
"332",1.28886621341139
"333",1.36032784435949
"334",1.3555246805616
"335",1.40423467009492
"336",1.31269576047625
"337",1.35926071974394
"338",1.31999362988234
"339",1.35884889594148
"340",1.30732725530249
"341",1.31713247464053
"342",1.31975746212731
"343",1.29797777811692
"344",1.26710387964208
"345",1.35895617954806
"346",1.34072970652366
"347",1.30043480719295
"348",1.2867370941058
"349",1.36310488562823
"350",1.28198275003368
"351",1.29135367915832
"352",1.28865217646066
"353",1.25556226100952
"354",1.336566215607
"355",1.42734232632093
"356",1.27618862133117
"357",1.25932287824243
"358",1.27394546596194
"359",1.33554418806536
"360",1.37681900525128
"361",1.34138059175726
"362",1.29345036051139
"363",1.30617356535964
"364",1.33113947994825
"365",1.30034427116282
"366",1.2963119996939
"367",1.28963833508982
"368",1.43050960103714
"369",1.3052437960912
"370",1.39854643900987
"371",1.3248633647803
"372",1.25772832569901
"373",1.38967674484038
"374",1.30926433274986
"375",1.26290585976024
"376",1.3229252348613
"377",1.31220463628157
"378",1.27436090702287
"379",1.40079468792626
"380",1.32392897700435
"381",1.48353341148743
"382",1.23418548442205
"383",1.3545808449942
"384",1.32814796926147
"385",1.3622932357655
"386",1.36479108492956
"387",1.33181871550574
"388",1.2963568043808
"389",1.31974584591372
"390",1.3073595512584
"391",1.37129888722642
"392",1.32642270018822
"393",1.31809004340352
"394",1.42649843886436
"395",1.41883330916713
"396",1.35541938458176
"397",1.28671572767172
"398",1.3778997749383
"399",1.37312424203289
"400",1.34449644690224
"401",1.31792954940754
"402",1.25330686190277
"403",1.30723425968323
"404",1.32732640307953
"405",1.30597181014071
"406",1.30854968725366
"407",1.35018478054563
"408",1.39964489602996
"409",1.32605362638219
"410",1.39036372188413
"411",1.35793280597378
"412",1.29318614671282
"413",1.33727485681908
"414",1.39503275298285
"415",1.35711842836097
"416",1.33704176724512
"417",1.35657019982108
"418",1.38473158526447
"419",1.38013028010543
"420",1.37657816937141
"421",1.37196441459254
"422",1.35649867409705
"423",1.46508331128847
"424",1.36371497175729
"425",1.3832604822544
"426",1.35397723086442
"427",1.40783159299349
"428",1.39255404810593
"429",1.30795121590218
"430",1.24835228675528
"431",1.32865401391235
"432",1.34769532164163
"433",1.38593451795588
"434",1.30420769084575
"435",1.31966673513791
"436",1.28843163037541
"437",1.28324134001036
"438",1.30380026483472
"439",1.31628551795852
"440",1.37725082766692
"441",1.34358908093828
"442",1.39353368950771
"443",1.3251263357168
"444",1.268955293428
"445",1.31993901132901
"446",1.30804252215628
"447",1.33524588921817
"448",1.33764351797365
"449",1.33111905341852
"450",1.35509462116456
"451",1.3657914285518
"452",1.33444294883634
"453",1.32199969767721
"454",1.33360810449265
"455",1.39145626822007
"456",1.33470161310636
"457",1.31515135157355
"458",1.36897321176069
"459",1.32620461473271
"460",1.38738177813189
"461",1.34965457642125
"462",1.28282062215186
"463",1.33824263188916
"464",1.33706398194356
"465",1.31455232607222
"466",1.30553396022785
"467",1.24845120122948
"468",1.36192822853071
"469",1.32429395064602
"470",1.37324025511361
"471",1.32927642048941
"472",1.3409692291558
"473",1.36457854879138
"474",1.35219322277078
"475",1.29729498415796
"476",1.34911242888421
"477",1.41585485679451
"478",1.31066124612843
"479",1.41165857906333
"480",1.45319115356789
"481",1.3127583480963
"482",1.3239269853683
"483",1.2924385229731
"484",1.34661795296492
"485",1.30392042388096
"486",1.35069997355968
"487",1.35185564335909
"488",1.34272221019904
"489",1.34778497039283
"490",1.32980617772005
"491",1.35231858253831
"492",1.3588484673937
"493",1.37786061891958
"494",1.33013820874767
"495",1.32720464375025
"496",1.28643633079301
"497",1.35721517370525
"498",1.33878299748679
"499",1.30226383952092
"500",1.3966110269905
"501",1.35067014868814
"502",1.30003576961546
"503",1.40203749127233
"504",1.30392193529965
"505",1.37343048921043
"506",1.34436130898378
"507",1.304834818934
"508",1.37995819716001
"509",1.29518244602389
"510",1.30898918578497
"511",1.36606883624874
"512",1.26937786085499
"513",1.34390782241922
"514",1.3599887725551
"515",1.31389650537911
"516",1.3050737251407
"517",1.43118401496103
"518",1.36576245975861
"519",1.29791102392557
"520",1.36481771532714
"521",1.34100769319315
"522",1.35076643199636
"523",1.3216370040436
"524",1.30032188179352
"525",1.38289805591704
"526",1.27853233324755
"527",1.23782527431545
"528",1.28667081587713
"529",1.3182202330545
"530",1.30644357469465
"531",1.50392513916302
"532",1.40995437473918
"533",1.27483024620402
"534",1.35227472105972
"535",1.42462696394942
"536",1.29878261488112
"537",1.32971518502095
"538",1.39113558773477
"539",1.33547209494847
"540",1.2174777021346
"541",1.34006405945582
"542",1.29905465538653
"543",1.25008902151275
"544",1.37084878813272
"545",1.2860774830667
"546",1.30845544721289
"547",1.33829839682198
"548",1.41636415320943
"549",1.33729118019311
"550",1.38249344267966
"551",1.26727015866665
"552",1.28233681517301
"553",1.26048876517809
"554",1.41247129197898
"555",1.39106960729613
"556",1.35927213301291
"557",1.34494923739722
"558",1.27029783618511
"559",1.36477689838138
"560",1.33380536285346
"561",1.46645492334901
"562",1.36303652309347
"563",1.33609498598891
"564",1.33062457176035
"565",1.36431806760502
"566",1.35964898625303
"567",1.27367386320437
"568",1.32544171896795
"569",1.28778099256941
"570",1.33872072851181
"571",1.27081110515721
"572",1.23474989764796
"573",1.31304929662959
"574",1.30119626678683
"575",1.26705262907602
"576",1.30900451356309
"577",1.28096867965529
"578",1.29640473569781
"579",1.33576197287498
"580",1.37755470376444
"581",1.29421323920164
"582",1.31692497383295
"583",1.27811520220293
"584",1.3769916900632
"585",1.28217727932852
"586",1.38113586229028
"587",1.32227184037803
"588",1.34457302125799
"589",1.36991259966732
"590",1.28295539782519
"591",1.31927883315329
"592",1.33968642327543
"593",1.34678974419137
"594",1.38362710316209
"595",1.3417217423035
"596",1.3851834569713
"597",1.3934684480277
"598",1.34649907815719
"599",1.31597653773775
"600",1.34713015650944
"601",1.30855616393624
"602",1.31320546281815
"603",1.39988168624301
"604",1.31874438410469
"605",1.32706840703161
"606",1.30158649833567
"607",1.3987048168437
"608",1.39264230322003
"609",1.36819581600139
"610",1.35230654385532
"611",1.24792519215617
"612",1.30609349728325
"613",1.3137448034016
"614",1.3310286833948
"615",1.32328789364338
"616",1.35058397284534
"617",1.39580394879365
"618",1.33999423166637
"619",1.29937549596418
"620",1.2773246596555
"621",1.44303270591008
"622",1.38271701385972
"623",1.27429477450554
"624",1.28369603324329
"625",1.34728959363232
"626",1.29649708987456
"627",1.35832331361964
"628",1.41040364101243
"629",1.35589763081824
"630",1.27304397305308
"631",1.34875157291768
"632",1.29228729443961
"633",1.30476020997209
"634",1.37010418817177
"635",1.31425362834646
"636",1.37466995904642
"637",1.37393604543473
"638",1.41367961551864
"639",1.27815921698693
"640",1.36822125702485
"641",1.37835450056564
"642",1.31625631340254
"643",1.29342399566239
"644",1.36049261546943
"645",1.32418003930199
"646",1.2834426374409
"647",1.37513368568617
"648",1.33188985006251
"649",1.33589016480554
"650",1.33950798665391
"651",1.35138812341168
"652",1.22380519361069
"653",1.28869832619721
"654",1.34435253682333
"655",1.38931510067558
"656",1.30569758434211
"657",1.3644635250903
"658",1.33561375366208
"659",1.26146897557851
"660",1.31523934169678
"661",1.3435329002387
"662",1.33331328408687
"663",1.25790245272421
"664",1.35356486900162
"665",1.34550851857898
"666",1.41783840998955
"667",1.29702513347002
"668",1.32257810853627
"669",1.30503274236634
"670",1.33022359024096
"671",1.36474709467061
"672",1.46226592811887
"673",1.39989183760633
"674",1.32581709867059
"675",1.28244380436893
"676",1.32825443491361
"677",1.31722453497033
"678",1.39887034972761
"679",1.31956735914934
"680",1.32931182534425
"681",1.3113399084247
"682",1.33471308982489
"683",1.36086340326793
"684",1.31629617052286
"685",1.31347711989793
"686",1.41222608627953
"687",1.31722806823311
"688",1.37935351468439
"689",1.29902665899674
"690",1.35299425812696
"691",1.31407405781665
"692",1.37010091353228
"693",1.32805653836937
"694",1.31746892017738
"695",1.33968863686858
"696",1.3296641814009
"697",1.28980169676166
"698",1.46957803919651
"699",1.28466600450057
"700",1.25171674975967
"701",1.32301902665761
"702",1.37590458743995
"703",1.36796404635006
"704",1.35039681024147
"705",1.39510500031604
"706",1.3506681089113
"707",1.34263402116263
"708",1.31390741839516
"709",1.42910277628054
"710",1.27541379612905
"711",1.31414580265418
"712",1.313322505153
"713",1.27900270457488
"714",1.3967216228904
"715",1.26212944353111
"716",1.30009687164914
"717",1.38449375867422
"718",1.34148837008214
"719",1.33577421835975
"720",1.39561753071634
"721",1.3392813296244
"722",1.325788440032
"723",1.36310433678409
"724",1.32002462482628
"725",1.29849733407282
"726",1.23238502153311
"727",1.33847677772597
"728",1.39422976943067
"729",1.28087395544251
"730",1.34441582592894
"731",1.33156430633599
"732",1.29737048549149
"733",1.28008697712957
"734",1.35676473999741
"735",1.29595682110597
"736",1.41076411033897
"737",1.32875833159914
"738",1.38621860597994
"739",1.37951872353587
"740",1.28653165243968
"741",1.41386290007902
"742",1.25570685012483
"743",1.33214399325799
"744",1.29103899683671
"745",1.24787948179756
"746",1.34291218369462
"747",1.24989531533936
"748",1.31321085060819
"749",1.30945346204315
"750",1.34109650077479
"751",1.26428590107511
"752",1.28089502598184
"753",1.35421586455628
"754",1.32605431870685
"755",1.33950008566
"756",1.36209010472135
"757",1.28951913380653
"758",1.34067594338839
"759",1.39433654532802
"760",1.27326916077133
"761",1.26244480263694
"762",1.31361338659231
"763",1.33232784972149
"764",1.2673464159672
"765",1.30372932884104
"766",1.34739362895233
"767",1.34293196441006
"768",1.32632772386431
"769",1.28336360660861
"770",1.33821548704201
"771",1.42636176399592
"772",1.33476879618887
"773",1.21617686390168
"774",1.34687927168559
"775",1.31215687650527
"776",1.28329974255967
"777",1.35932634086785
"778",1.3202783875782
"779",1.32875359342132
"780",1.31706695013717
"781",1.31670007646331
"782",1.25360569859869
"783",1.38729193731461
"784",1.31104206781888
"785",1.31816344658332
"786",1.33311527450309
"787",1.2828430016997
"788",1.32098292923301
"789",1.38501680908788
"790",1.31371790869255
"791",1.33968746691936
"792",1.3929530475364
"793",1.32683559075489
"794",1.27607331917178
"795",1.32438815809853
"796",1.36071410935726
"797",1.33946401286346
"798",1.3759703892052
"799",1.23140175044615
"800",1.27457460071462
"801",1.39488519390821
"802",1.35616344106448
"803",1.31266116321509
"804",1.31045387715247
"805",1.31539228334467
"806",1.37043218738537
"807",1.35121169708805
"808",1.33537679089525
"809",1.33273197919798
"810",1.2975124274775
"811",1.38430383364412
"812",1.27987648667645
"813",1.36753829704574
"814",1.31454083110807
"815",1.2891061667358
"816",1.30465784807925
"817",1.37849492658043
"818",1.279596084038
"819",1.33565264704772
"820",1.27016608697455
"821",1.37932028186148
"822",1.40968573636968
"823",1.38137389503294
"824",1.3660409707894
"825",1.35996384676559
"826",1.30595755655309
"827",1.4016099153366
"828",1.39556704086015
"829",1.27506785141118
"830",1.51799808440073
"831",1.27213056456039
"832",1.2412025891791
"833",1.26001163197449
"834",1.36418067890166
"835",1.45357044439649
"836",1.40101147294474
"837",1.31520232726316
"838",1.2748131095287
"839",1.30645414245671
"840",1.32629228547907
"841",1.33422036765177
"842",1.32776602421059
"843",1.35652927206323
"844",1.30920396527426
"845",1.3180182097397
"846",1.27502575938328
"847",1.38292832072806
"848",1.42108909667392
"849",1.27291608224969
"850",1.31008579374019
"851",1.55744876033696
"852",1.35061295445503
"853",1.33389934360284
"854",1.31066634003197
"855",1.27499536868827
"856",1.3894240041912
"857",1.34047263502576
"858",1.35482728177745
"859",1.33008858634868
"860",1.32678495339849
"861",1.33303933099667
"862",1.3585355843339
"863",1.40054122952796
"864",1.31843462723739
"865",1.35294146255802
"866",1.45640230689431
"867",1.29739878551477
"868",1.34785101512901
"869",1.33217262232347
"870",1.2898411465986
"871",1.38819987598947
"872",1.36442879012369
"873",1.46498100403383
"874",1.28914351079568
"875",1.35768973160602
"876",1.35500072423344
"877",1.45357903519175
"878",1.33051128069984
"879",1.24246915366976
"880",1.29237179352247
"881",1.3100299831485
"882",1.32564659028342
"883",1.33327892286688
"884",1.32511957739771
"885",1.28437632487565
"886",1.30334079656773
"887",1.27741788250482
"888",1.31792322863213
"889",1.31754456389738
"890",1.3727175132507
"891",1.36144396127462
"892",1.30382817221471
"893",1.34430725443482
"894",1.23038276305414
"895",1.37970740903388
"896",1.29516084871691
"897",1.27252490056961
"898",1.3661521329859
"899",1.30933860372814
"900",1.29812825044329
"901",1.29661067160009
"902",1.39677377513648
"903",1.34545105041424
"904",1.38180991712034
"905",1.35744342296067
"906",1.34633233226047
"907",1.36508301125896
"908",1.2639100123778
"909",1.31587766279444
"910",1.34789505473765
"911",1.25675844752462
"912",1.28906649772166
"913",1.31734322412535
"914",1.2896526026345
"915",1.32547447221089
"916",1.32426265757858
"917",1.30785697374855
"918",1.26395772183556
"919",1.29655204381028
"920",1.34732063232432
"921",1.31991048463956
"922",1.36665845171796
"923",1.3912012593946
"924",1.25583542046804
"925",1.30616959316289
"926",1.29694780014943
"927",1.30205421317604
"928",1.31381973522335
"929",1.29066564597083
"930",1.29302200966643
"931",1.31582215330211
"932",1.32184344437493
"933",1.42142582350307
"934",1.26018095854118
"935",1.27440828468558
"936",1.3167572184995
"937",1.32407732423725
"938",1.34894173005312
"939",1.34427724052682
"940",1.21870137976518
"941",1.33448018869679
"942",1.35305619592684
"943",1.34497701463436
"944",1.33071959230077
"945",1.25113615948613
"946",1.41565271462197
"947",1.30063056636296
"948",1.29886107664807
"949",1.33360589439116
"950",1.32460544073812
"951",1.33772771998352
"952",1.35812755813125
"953",1.32604684084003
"954",1.29934324846091
"955",1.31274925291077
"956",1.37247422583247
"957",1.31552125638109
"958",1.28772453108768
"959",1.39950989310627
"960",1.33754746039415
"961",1.357962401296
"962",1.47925754516678
"963",1.30136527852686
"964",1.36103362659965
"965",1.25887683798206
"966",1.37093885196613
"967",1.30065473712924
"968",1.31073994286326
"969",1.40722755693056
"970",1.29958083064535
"971",1.39294834766823
"972",1.27019384934926
"973",1.46501584556893
"974",1.43128430649617
"975",1.36542006246793
"976",1.27512829648953
"977",1.305069627569
"978",1.4092371200488
"979",1.3036797503425
"980",1.275473780916
"981",1.32387396923067
"982",1.36505459138386
"983",1.33343764903163
"984",1.37549260959678
"985",1.3136776019143
"986",1.25941137004342
"987",1.35410001441417
"988",1.37911336328239
"989",1.31401632235317
"990",1.31211147419924
"991",1.52268831592466
"992",1.28162663187562
"993",1.31932711818066
"994",1.26750121445732
"995",1.36754521966632
"996",1.32546549116979
"997",1.32085231608851
"998",1.36254143150467
"999",1.30104922575293
"1000",1.35510599902698
"1001",1.26163295457449
"1002",1.30680117825334
"1003",1.34410610496052
"1004",1.37640484026022
"1005",1.37285596647023
"1006",1.30626037634483
"1007",1.30158951082827
"1008",1.37643510319858
"1009",1.36916304686244
"1010",1.30332185766243
"1011",1.30983958511792
"1012",1.32417294197124
"1013",1.31139266882319
"1014",1.28468436614249
"1015",1.3452834188472
"1016",1.26407476826573
"1017",1.35749139955099
"1018",1.43197026418876
"1019",1.36725994520109
"1020",1.29923141962452
"1021",1.32885836112139
"1022",1.34623574799947
"1023",1.28007851144605
"1024",1.34570221761732
"1025",1.38440650396455
"1026",1.35932341417343
"1027",1.28736321061662
"1028",1.35105415242047
"1029",1.39880226470755
"1030",1.37733035381817
"1031",1.2829167204853
"1032",1.29241369842422
"1033",1.45908140438001
"1034",1.42042665631276
"1035",1.26405982694994
"1036",1.30828827703745
"1037",1.40252690628462
"1038",1.31503718821713
"1039",1.37238951258799
"1040",1.41182494015065
"1041",1.27545989713611
"1042",1.33243280143977
"1043",1.3184137736384
"1044",1.38146705452152
"1045",1.26635775899606
"1046",1.38750648477895
"1047",1.32682809071656
"1048",1.32435233349765
"1049",1.26642872529899
"1050",1.36952203587803
"1051",1.37034938003963
"1052",1.23142890844217
"1053",1.27392480759826
"1054",1.31217318319763
"1055",1.33580614537309
"1056",1.27808986070183
"1057",1.39892968959266
"1058",1.2575832899199
"1059",1.34416857181274
"1060",1.34334971205071
"1061",1.32339485019028
"1062",1.33599747322434
"1063",1.32781342805018
"1064",1.27606214019436
"1065",1.3074092651887
"1066",1.31342932406917
"1067",1.3425027239285
"1068",1.35682199561135
"1069",1.3084055905523
"1070",1.3372416000536
"1071",1.37557983725229
"1072",1.25380739768586
"1073",1.37299083469441
"1074",1.32957854423683
"1075",1.35069872275656
"1076",1.28229493651063
"1077",1.32565495903516
"1078",1.31627060605311
"1079",1.32390786721351
"1080",1.32832805381642
"1081",1.28648243701288
"1082",1.35197066851948
"1083",1.48684723584607
"1084",1.22024215374767
"1085",1.4425686815262
"1086",1.27668247471787
"1087",1.35593577444101
"1088",1.22212763062387
"1089",1.40639614934726
"1090",1.3577097004481
"1091",1.36440959846215
"1092",1.24941244678772
"1093",1.37414679102284
"1094",1.33678600700342
"1095",1.4137806429159
"1096",1.39021823872983
"1097",1.35119603953175
"1098",1.28251207017268
"1099",1.36406523675022
"1100",1.3378024106607
"1101",1.31727287966609
"1102",1.35901654002489
"1103",1.36022285280909
"1104",1.34454520575687
"1105",1.30771743557026
"1106",1.27202071955485
"1107",1.34563572195127
"1108",1.32693641045367
"1109",1.2641875077988
"1110",1.28471324470007
"1111",1.4276420543684
"1112",1.34714527207418
"1113",1.3087993830272
"1114",1.26908312899279
"1115",1.3209814442442
"1116",1.36587638179754
"1117",1.37075768082768
"1118",1.28721349529296
"1119",1.3474242613239
"1120",1.39630758462765
"1121",1.29066143551126
"1122",1.34949295020368
"1123",1.28193141579818
"1124",1.4019283390314
"1125",1.35539622997143
"1126",1.34375405794836
"1127",1.31504105363689
"1128",1.32329348295544
"1129",1.2900009755699
"1130",1.34621706301388
"1131",1.36576342592092
"1132",1.34805338803472
"1133",1.27399888748101
"1134",1.32007315948813
"1135",1.35801554533779
"1136",1.32144267938075
"1137",1.25595251323984
"1138",1.3729072679529
"1139",1.35896511773612
"1140",1.29756698320342
"1141",1.29818967284087
"1142",1.34084711628955
"1143",1.38116784111457
"1144",1.34896825347255
"1145",1.31509450034486
"1146",1.34139860303274
"1147",1.31231292543301
"1148",1.28551016996228
"1149",1.29088924774403
"1150",1.38543123620835
"1151",1.3259656584695
"1152",1.30008857325428
"1153",1.31744982987372
"1154",1.33010963673387
"1155",1.30317852019095
"1156",1.3778731593461
"1157",1.33797639924782
"1158",1.32642701956081
"1159",1.38263551567659
"1160",1.35037472354422
"1161",1.37821657263211
"1162",1.36680381345789
"1163",1.34922880585479
"1164",1.38869631815244
"1165",1.33447560819381
"1166",1.44017706969663
"1167",1.37369789166936
"1168",1.28649241338128
"1169",1.26458930587133
"1170",1.41031914535814
"1171",1.28466480960447
"1172",1.2738317222704
"1173",1.26818009746466
"1174",1.3480981022184
"1175",1.29452926988597
"1176",1.29330071057527
"1177",1.30283672635205
"1178",1.38015299292391
"1179",1.32824976569143
"1180",1.2946065028781
"1181",1.35170513484815
"1182",1.40693972268213
"1183",1.32091396453273
"1184",1.36793502277093
"1185",1.3325059233561
"1186",1.41018990562254
"1187",1.30426904747417
"1188",1.34874095261996
"1189",1.37938185421977
"1190",1.41198059477421
"1191",1.37923370164217
"1192",1.26357957097094
"1193",1.27594253751019
"1194",1.29697888777828
"1195",1.34487369299543
"1196",1.36745451605679
"1197",1.33173592633689
"1198",1.30314598660076
"1199",1.41720663276402
"1200",1.28308290731258
"1201",1.33588697670464
"1202",1.34653411858567
"1203",1.33113147625645
"1204",1.34070094417319
"1205",1.41014100673482
"1206",1.35596266308311
"1207",1.38114712767399
"1208",1.36671041659386
"1209",1.32719996414267
"1210",1.2950206899215
"1211",1.4200755862935
"1212",1.29554848995832
"1213",1.35909432841261
"1214",1.28381584815894
"1215",1.34300898224974
"1216",1.30995354843979
"1217",1.34251953970218
"1218",1.31083928397137
"1219",1.36044462922968
"1220",1.31114662577884
"1221",1.26586093191954
"1222",1.25208438953732
"1223",1.4022407441308
"1224",1.35948953308052
"1225",1.36838584506877
"1226",1.42695199314066
"1227",1.34607784523536
"1228",1.36215459379132
"1229",1.3799325614368
"1230",1.30892102859767
"1231",1.31230487931213
"1232",1.30611524100293
"1233",1.40124645673223
"1234",1.24960649574507
"1235",1.29255474618707
"1236",1.3382913157057
"1237",1.34780880981997
"1238",1.25056664211557
"1239",1.36358561935598
"1240",1.27296586085799
"1241",1.36887498179484
"1242",1.35284052676402
"1243",1.37971867214685
"1244",1.38819189956453
"1245",1.31391189290111
"1246",1.34547611599202
"1247",1.37321182866976
"1248",1.32501082255645
"1249",1.31370027005511
